p_m=Param m,p_s=Param s,n=Gen (#),t=Time (s),m=Mass (mg),g=Growth (mg/s),r=Gyradius (mm),d=Mass-growth distance (mm),s=Speed (mm/s),w=Angular speed (deg/s),m_a=Mass asymmetry (mg),x=X position(mm),y=Y position(mm),l=Lyapunov exponent,k=Rotational symmetry,w_k=Rotational speed
0.231,0.0565,1003,206.875,22.618968222383092,9.649739538853206,2.409802289222249,0.9250986408401656,0.3666544587280114,2.6728913673682655,-2.4863080331459515,-123.67581413930347,-103.93178010184059,0,0,0
0.231,0.0565,1004,207.125,23.082599959372974,10.860588050348595,2.39901711363521,0.7660195914646426,0.5595665899664675,4.91308577279915,-2.4845775800893968,-126.47355588969704,-103.95437021632097,0,0,0
0.231,0.0565,1005,207.375,23.64665477229304,12.781983940875598,2.3845766458455286,0.5950375047976437,0.7933100736393357,0.12995303141633485,-2.45093443490671,-130.43999448466525,-103.98414765388426,0,0,0
0.231,0.0565,1006,207.625,24.122819106114484,13.091728137718892,2.3605713814257294,0.4437585639934228,1.0510601171666565,4.350904026464377,-2.316138874789024,-135.69494894457148,-103.92383288147052,0,0,0
0.231,0.0565,1007,207.875,24.513060958780507,12.97857671565575,2.332396655282677,0.40393363658397097,0.9884554381472856,3.8182155668173436,-2.3035116900452497,-140.63526984493262,-103.78478889012851,0,0,0
0.231,0.0565,1008,208.125,24.90191442999615,12.459982216976869,2.3149690138161017,0.4061393542718804,0.7192824222297193,2.466307107958073,-2.259790365809713,-144.2289614322197,-103.64492878617348,0,0,0
0.231,0.0565,1009,208.375,25.30416975718604,11.82001456330537,2.2997982613108574,0.3169193959593832,0.8321986328771898,3.4659641915736756,-2.138333276672977,-148.38388446427393,-103.42025410630949,0,0,0
0.231,0.0565,1010,208.625,25.63159560444722,11.252154039954139,2.2824182850660963,0.22602701840605854,0.8275626476184296,0.7176324846600437,-2.0654359592549256,-152.51494153459825,-103.1838944755472,0,0,0
0.231,0.0565,1011,208.875,25.98438072389008,10.775523338186442,2.277161096760034,0.1497175200152412,0.6250902941242575,0.5231998916137854,-1.9067379410987837,-155.63487410986983,-102.99823990122131,0,0,0
0.231,0.0565,1012,209.125,26.186580950691503,10.462478741256119,2.272709413282979,0.10296957335792899,0.41289954347818403,39.34279170172067,-1.9098071485303922,-157.64448665942487,-102.52536758676088,0,0,0
0.231,0.0565,1013,209.375,26.411219542735854,10.362174369497342,2.273940110822442,0.17732432493022102,0.2999696753955993,7.536902513005316,-1.7865354611059319,-159.09237622008922,-102.13400972745212,0,0,0
0.231,0.0565,1014,209.625,26.600421337230454,10.24675804613804,2.2764641925239792,0.27065349718383036,0.2936160267523037,4.397289053589702,-1.7422020190291254,-160.50198781510235,-101.72382144099117,0,0,0
0.231,0.0565,1015,209.875,26.691735159707388,9.694823286933973,2.2794218852466295,0.2724548380413952,0.19663082220574102,140.4976219958471,0.4338771782717504,-161.11604027288953,-100.95601183886434,0,0,0
0.231,0.0565,1016,210.125,26.76414406173685,9.321042660477785,2.283067857265333,0.32257303528524384,0.18319369980858088,-3.8117383189774046,0.405420510286815,-161.69994809868396,-100.25028530385596,0,0,0
0.231,0.0565,1017,210.375,26.895067509877098,9.01565230721664,2.2892744422718754,0.40960317167052734,0.08180011112569467,87.1512805020111,0.5833131701495244,-161.82508665294182,-99.86089886759675,0,0,0
0.231,0.0565,1018,210.625,26.953384344109057,8.102435367366876,2.2968822177399195,0.4231970025886753,0.1362091564614492,70.62339388586997,-0.040452570373922754,-161.82699074944156,-99.17985574707131,0,0,0
0.231,0.0565,1019,210.875,27.006711692113722,7.653144523906004,2.3048057052296094,0.43618240098847144,0.0698422262943177,-15.010929567648418,0.2672575175474003,-161.85082102453552,-98.83145865705389,0,0,0
0.231,0.0565,1020,211.125,27.05035625649668,7.465968883935367,2.313117464215299,0.44154411018375556,0.11971463901854888,-1.1803501996078012,0.2729512734479181,-161.89474290319154,-98.23449907847352,0,0,0
0.231,0.0565,1021,211.375,27.311301766728338,7.631025395971993,2.32882371616898,0.49141417293925455,0.04041476064077034,656.5707638670801,-1.0062535844197464,-161.8254131590755,-98.42430742529228,0,0,0
0.231,0.0565,1022,211.625,27.20481164095497,8.261342358270467,2.333562179518932,0.44533336721818395,0.11584812900697286,-655.4071710171545,0.29245880820734554,-161.8649829729032,-97.84641993218135,0,0,0
0.231,0.0565,1023,211.875,27.180468895927742,8.698104049841923,2.3418005000433446,0.38294023940548605,0.12838033045167496,16.90952723405917,0.044352110943266326,-161.86150694378392,-97.20452769169732,0,0,0
0.231,0.0565,1024,212.125,27.208315454665218,9.513639184806937,2.3517088250537204,0.31433290406930114,0.07361232307653535,59.87668563571333,-1.2787880578461341,-161.76451279483518,-96.84947630416615,0,0,0
0.231,0.0565,1025,212.375,27.3253378190269,10.576497882506006,2.363459308016344,0.3037943405159036,0.12780650689075343,32.75237454412991,-1.6668052989267108,-161.5100312656818,-96.26330079170408,0,0,0
0.231,0.0565,1026,212.625,27.408801216175462,11.073669817493382,2.3763942403119116,0.40504261135050235,0.1114490244623968,93.96113261139317,-1.6840068223491904,-161.10276788369706,-95.8829605965697,0,0,0
0.231,0.0565,1027,212.875,27.289928271175846,10.46787144322969,2.384953010377298,0.4775732236310491,0.13662859541244723,-52.20950135553085,-1.8614138836315284,-160.72169436781772,-95.31597973039801,0,0,0
0.231,0.0565,1028,213.125,27.20965810788879,10.28110179210621,2.395285463284765,0.5255883809750683,0.11277100911332608,40.12062434487598,-1.9425944173620338,-160.3304638910532,-94.90993635037371,0,0,0
0.231,0.0565,1029,213.375,27.10014198708308,10.248220292417505,2.403375642041068,0.5523470265787374,0.1460995698959499,-65.78617641798292,-1.2552715738979032,-159.9932813082948,-94.26191242027629,0,0,0
0.231,0.0565,1030,213.625,27.001203125256634,10.485699315921524,2.4085961502750957,0.6037305988489344,0.2737508392788952,181.92246424928817,-0.1456184992362205,-158.6845471794736,-93.8610345957385,0,0,0
0.231,0.0565,1031,213.875,27.07165245775648,10.86421723518471,2.4131310790901703,0.6589445846060856,0.3103919404479986,-31.1052132083787,-0.33714404805353754,-157.27578847937045,-93.20989878635575,0,0,0
0.231,0.0565,1032,214.125,26.957657405116425,11.463107936822896,2.4158466867985577,0.7183508448002827,0.24712268770705295,29.09453509940704,-0.08169996499072794,-156.09757718649158,-92.83766402330747,0,0,0
0.231,0.0565,1033,214.375,26.858781272655655,11.811842538446497,2.414350773497491,0.7427345155659707,0.298108395139111,-40.91095175333794,-0.1991764142593229,-154.77859603996228,-92.1433988604117,0,0,0
0.231,0.0565,1034,214.625,26.812213635487105,12.028887332696117,2.4093717734827074,0.756249066639196,0.4780552191166501,69.66206329084116,-1.0313765019549102,-152.42717720132467,-91.71415620361158,0,0,0
0.231,0.0565,1035,214.875,26.815370203653,12.085096243075627,2.403494310027097,0.7612003048078785,0.48641004274835375,-20.60195543025702,-0.31536479086908914,-150.08353089079307,-91.06439454477582,0,0,0
0.231,0.0565,1036,215.125,26.885227687663388,12.160220703143528,2.4006510047546934,0.7865694000589071,0.39009276217902833,23.593958177449167,-1.0976563345976342,-148.16036552338477,-90.73921144679427,0,0,0
0.231,0.0565,1037,215.375,26.96525885779537,12.32381051345987,2.39706421964996,0.8081930826594609,0.3796328232178616,-35.368630424920866,0.09056662355463231,-146.359655333918,-90.13882005348515,0,0,0
0.231,0.0565,1038,215.625,27.046987678991965,12.342737797009972,2.391551994046487,0.8530315766885428,0.42740551806246024,35.47590032474409,-1.0567695136845396,-144.25237077947256,-89.78351915515854,0,0,0
0.231,0.0565,1039,215.875,27.093396358110127,11.9557966735692,2.382565896399091,0.8713551285876022,0.48927150490181137,-22.431759251177937,-0.4216033175698544,-141.8913531363388,-89.14300309249249,0,0,0
0.231,0.0565,1040,216.125,27.138081866888182,11.600052306778725,2.369291460697675,0.8559217406492442,0.674182504160618,38.31217076296025,-1.337272954317707,-138.53653035384735,-88.81404212066852,0,0,0
0.231,0.0565,1041,216.375,27.247204485899765,11.247445312659751,2.3580966655423805,0.8275577526671558,0.5331199099815569,-33.92563557894346,-0.6785987665689845,-135.95103276764246,-88.16548742582985,0,0,0
0.231,0.0565,1042,216.625,27.20041656521123,10.960539524135136,2.3503598561478434,0.8199824967575569,0.46598528255933086,15.483089234619456,-1.2328088218503377,-133.6580082212876,-87.75245532191849,0,0,0
0.231,0.0565,1043,216.875,27.19078788011786,10.938146351021018,2.345328611220979,0.8073002393428764,0.34195486795825863,-62.74827491915403,1.283078718025779,-132.11994141171525,-87.0056763838781,0,0,0
0.231,0.0565,1044,217.125,27.18595813159691,11.0720035458335,2.3426008061174053,0.8266420411417583,0.17102771293729382,1.5723712276599144,1.1123926160931363,-131.3481374932952,-86.63746356997079,0,0,0
0.231,0.0565,1045,217.375,27.155032560904814,11.120480079932973,2.3377504089314405,0.8310496299140038,0.22997963795302442,-68.98707216721095,2.641206222548433,-130.5037642608972,-85.8568870578755,0,0,0
0.231,0.0565,1046,217.625,27.12901177641982,11.107795884402059,2.3330516699302346,0.8359565133174546,0.25063102423479305,-11.760124429575626,2.3932223537843766,-129.62841183427378,-84.96013966483275,0,0,0
0.231,0.0565,1047,217.875,27.099986401385376,11.098991756690475,2.3270762852493316,0.8372893771637311,0.2617996632497336,-0.9846018212269882,2.373970117659155,-128.71808453728204,-84.01951178713956,0,0,0
0.231,0.0565,1048,218.125,27.07524088672465,11.085620026668556,2.3203698822375904,0.8665149502378672,0.20504441997821243,106.03029859264643,-0.22800772865684166,-127.7512519713806,-83.67846172685888,0,0,0
0.231,0.0565,1049,218.375,27.037284245968976,10.959611025558566,2.314103268151841,0.8649069602307493,0.2624385916510053,-90.08107186869438,2.728591488459051,-126.77534521166099,-82.80127511271816,0,0,0
0.231,0.0565,1050,218.625,27.013278806721946,10.653308200609963,2.31021248436121,0.8579726456892994,0.2503404542018352,-5.818607339506343,2.6437460352363953,-125.86596820931406,-81.94116346714414,0,0,0
0.231,0.0565,1051,218.875,26.978869119156542,10.247840184508583,2.308061074443993,0.8555859149567316,0.2211091816269733,1.5848587659011173,2.6718514824226443,-125.05754146149621,-81.18705608194864,0,0,0
0.231,0.0565,1052,219.125,26.934007996866686,9.738814349502144,2.3062295434253213,0.8775817392588602,0.05313030600341391,-96.417168649009,1.68101193503511,-124.9542268306865,-80.94231780856039,0,0,0
0.231,0.0565,1053,219.375,26.887576926320325,9.220581060921562,2.304937351087971,0.8864859630043181,0.19681084791282188,97.19132892369043,2.6269439679280957,-124.23237719198517,-80.27351601018448,0,0,0
0.231,0.0565,1054,219.625,26.795655029765935,8.844850320533304,2.301994366272103,0.917002129629069,0.06530616862464653,-27.50607797951352,2.1994134688814713,-124.02114548759512,-80.02451087254421,0,0,0
0.231,0.0565,1055,219.875,26.725282347282608,8.581308575953893,2.303538042166465,0.9574961513983481,0.04668965496773915,-45.22819783119303,2.038151506220256,-123.90796403026042,-79.82033434416557,0,0,0
0.231,0.0565,1056,220.125,26.65808224079068,8.307600177737218,2.3055106635548444,0.9633290484137229,0.19317418181414972,56.02590848428372,2.290878355177613,-123.24914973715143,-79.11402680478598,0,0,0
0.231,0.0565,1057,220.375,26.504128363765496,8.123222010281323,2.3036216010454265,0.9997497717113717,0.07670537887206698,0.22001572872477482,2.2931722521905793,-122.9872794051096,-78.8338182968959,0,0,0
0.231,0.0565,1058,220.625,26.39836308180699,7.888998633934043,2.306565381582397,1.01070383517383,0.19106452744378505,-23.866264742646763,2.2185211127425783,-122.4110757697472,-78.0718270162515,0,0,0
0.231,0.0565,1059,220.875,26.192421124833626,7.701216136974035,2.303904016843785,1.04642564020274,0.07614183222763735,-3.005685590545454,2.1671669007825063,-122.18545284403754,-77.76517776911602,0,0,0
0.231,0.0565,1060,221.125,26.086366818549195,7.46053534697107,2.3093667693321245,1.0504727643130949,0.15956021380274144,-144.36374357352224,0.5137767852306342,-122.18192255091125,-76.96738451096586,0,0,0
0.231,0.0565,1061,221.375,25.979502868072295,7.323082468472182,2.3150341048672494,1.0542234770332253,0.1626678695386476,-4.26863763152096,0.3395677355216321,-122.19347190807397,-76.15412716740529,0,0,0
0.231,0.0565,1062,221.625,25.888838332495258,7.1828642116666295,2.3225876930848908,1.0758606132238273,0.07265919233792195,-3.4243753846317304,0.2732040444280369,-122.20405760153004,-75.79098546107836,0,0,0
0.231,0.0565,1063,221.875,25.78099904583314,7.215957973319105,2.3303978251964135,1.01161069646346,0.1920544689759222,11.13332318722496,0.4752147931317427,-122.18539470370027,-74.83089449008385,0,0,0
0.231,0.0565,1064,222.125,25.655459700788096,7.185025983089413,2.3379897693536695,1.0181741308385186,0.1557858419929445,3.3158254085956287,0.5483161446684539,-122.15899075505496,-74.05241292599116,0,0,0
0.231,0.0565,1065,222.375,25.551963139622984,7.063711744463678,2.348643931331003,1.0736337633785333,0.07467114098410627,36.87160650492933,1.2419759821490584,-122.0867249403877,-73.68611777938506,0,0,0
0.231,0.0565,1066,222.625,25.42163911935209,6.862410891679819,2.359671924579656,1.0824064071882753,0.168067578055614,-32.530031069461074,0.6444306990910331,-122.0423354808471,-72.84695310798934,0,0,0
0.231,0.0565,1067,222.875,25.2759074424877,7.000468100426941,2.3700636706628417,1.102267512108649,0.17110711868388806,-14.709238424114574,0.33467612322365087,-122.05203124408507,-71.99147245725386,0,0,0
0.231,0.0565,1068,223.125,25.174250642972503,7.470421970399939,2.3803218777982003,1.1287896002426163,0.2012129513394298,-9.813236745902486,0.14180679624472758,-122.10648457801624,-70.98688242689727,0,0,0
0.231,0.0565,1069,223.375,25.119036713149654,8.001869614911167,2.3887732077206065,1.1713134998273922,0.2320213075253087,-11.258814547099519,-0.11886394217388215,-122.22608447086681,-69.83295736682015,0,0,0
0.231,0.0565,1070,223.625,25.109988869790023,8.52036209867964,2.3940034044870546,1.226041426383573,0.24582711821900535,-3.3671727141158954,-0.198179666173246,-122.37074882939213,-68.61236467281081,0,0,0
0.231,0.0565,1071,223.875,25.09606952493544,8.444497586283022,2.3975098573319897,1.2460935939935505,0.23231880296905486,2.785838837008214,-0.14509120760151517,-122.49343242239762,-67.45726753779071,0,0,0
0.231,0.0565,1072,224.125,25.033418984115297,8.051557484766482,2.4009440662663466,1.2248772631716232,0.21817502244364745,10.012030772883918,0.09294923731481958,-122.56116294654302,-66.36849709065498,0,0,0
0.231,0.0565,1073,224.375,24.985159290749916,8.180269391477236,2.402546026770262,1.1878893291949635,0.2122323199895944,9.305766266410956,0.23351552957836247,-122.58400177700199,-65.30758129332355,0,0,0
0.231,0.0565,1074,224.625,24.964596279947965,8.271948632009012,2.4037212715862295,1.1384094953095218,0.2118727063104467,-2.2672393252878464,0.2909305892494149,-122.61727815774277,-64.2487405241483,0,0,0
0.231,0.0565,1075,224.875,24.969852417457393,8.121372932705292,2.404876754509602,1.0862565648006568,0.214179665478046,-6.575384315368865,0.25344334803836543,-122.68160828416083,-63.179776136321365,0,0,0
0.231,0.0565,1076,225.125,25.030423489481628,8.208388099493227,2.4043679042436548,1.0160520515846347,0.21420653452084532,-6.1579060522230975,0.15042547543858972,-122.77464533856212,-62.11279202571143,0,0,0
0.231,0.0565,1077,225.375,25.160482114504845,8.82329024431668,2.402284931613375,0.8760432730711754,0.21563396946447605,-9.713650539037644,-0.0033136494028394737,-122.91372883157041,-61.04363067135569,0,0,0
0.231,0.0565,1078,225.625,25.32553310216238,9.892859071946452,2.398626159795276,0.6852770454306853,0.21290430189273654,-13.150789521173465,-0.18652689494056177,-123.1113655350435,-59.99761643744149,0,0,0
0.231,0.0565,1079,225.875,25.506854424570427,10.378482461614436,2.393542043007309,0.5796236166106152,0.42961892245992617,20.21273103389649,-0.18825967615783384,-123.3227104147175,-57.85994391686536,0,0,0
0.231,0.0565,1080,226.125,25.671226679325805,10.768709937592071,2.385122443148901,0.5166971566710536,0.394242291738883,-5.743508155408563,-0.3773239529205057,-123.5657466448847,-55.90377214380598,0,0,0
0.231,0.0565,1081,226.375,26.02082176664052,11.24946473358266,2.3800057532426817,0.489865695481885,0.3841032256740315,-4.963202660149818,-0.512672191269512,-123.84374723890096,-54.003483252859006,0,0,0
0.231,0.0565,1082,226.625,26.182707812489113,11.855067951693627,2.365799564021822,0.5382378836939531,0.27359797599470215,-16.870914867734427,-0.7183184584125388,-124.14078328318448,-52.6681309023139,0,0,0
0.231,0.0565,1083,226.875,26.374496830155934,12.234361763608627,2.353629899009488,0.5922350672384092,0.4611107269395532,-88.7992586395003,-1.1105458675777686,-125.45462804848079,-50.77356248307653,0,0,0
0.231,0.0565,1084,227.125,26.568311326967596,12.423959353561363,2.341517647757012,0.6404422474807232,0.43486923763985547,-3.418389611092607,-1.1517818327969553,-126.72021434619177,-49.00549215947995,0,0,0
0.231,0.0565,1085,227.375,26.764894978584753,12.684452212735257,2.330541837793219,0.679785330688878,0.3171056629466589,-34.94027883358922,-0.6144348708182497,-127.82816932860054,-47.871324714268894,0,0,0
0.231,0.0565,1086,227.625,26.846891958956004,12.151679653309152,2.319390149513203,0.6219648611243914,0.40236551707388096,70.83744323813198,-0.9643005016148186,-128.7296373295707,-46.07276816067372,0,0,0
0.231,0.0565,1087,227.875,26.875652388241615,11.886017115180596,2.311207605581013,0.5774349007076768,0.2682043689169567,-31.603455983876756,-1.079914694964775,-129.48961885712885,-44.96788460779406,0,0,0
0.231,0.0565,1088,228.125,26.866711613126327,11.833071445743682,2.30176781050753,0.5314962485521448,0.3348389575767011,43.10267312477936,-0.8678016708620043,-130.16378895958817,-43.43542812856659,0,0,0
0.231,0.0565,1089,228.375,26.835539318193934,11.797513900759142,2.2941776068877515,0.5446041869173442,0.1856375659100435,-130.43154898948205,-0.4395392928734191,-130.936482898693,-42.92115512383482,0,0,0
0.231,0.0565,1090,228.625,26.801288849225102,11.795665004047796,2.289260351952672,0.5456674888649826,0.09113531894191682,139.28390956545536,-0.7874035039525938,-131.10373261134322,-42.49728168448703,0,0,0
0.231,0.0565,1091,228.875,26.838421914501932,11.83297752859484,2.289891421894437,0.5497864501165559,0.1377448112954092,-267.0361806013266,2.110299001645401,-131.79215066631525,-42.47675347076235,0,0,0
0.231,0.0565,1092,229.125,26.778971890454287,11.81647968735294,2.286433493445702,0.5305012567576958,0.07256216706834406,162.82496438762882,-0.2550852093179083,-132.06000936574577,-42.23204258138317,0,0,0
0.231,0.0565,1093,229.375,26.78225992303606,11.935477091926575,2.2856158554326913,0.5286844110992648,0.17403315330897087,-109.15255655842702,1.7948483088011244,-132.90002716411388,-42.004977481265584,0,0,0
0.231,0.0565,1094,229.625,26.852619115363915,12.414001517186716,2.2869400206894133,0.5849421701656569,0.0733460910875426,178.15421275112658,-0.912617805881041,-133.0852479916642,-41.68845817381796,0,0,0
0.231,0.0565,1095,229.875,26.893986097022697,12.133943692779106,2.2910832979541658,0.6383569781883908,0.19194974234588694,-83.10048373995323,-0.23217297839381446,-133.83227571988039,-41.08590762577866,0,0,0
0.231,0.0565,1096,230.125,26.879955684628893,11.28887104035311,2.3001718332576995,0.6741801448283776,0.07806318796748267,168.9820367216721,-0.7935055692163201,-133.89242565434085,-40.700254260338184,0,0,0
0.231,0.0565,1097,230.375,26.95562492192187,11.269578224137106,2.3085386400348833,0.7476263914642647,0.1520560006661598,12.366521568068492,-0.6538281277740521,-133.96890433552568,-39.943830639085576,0,0,0
0.231,0.0565,1098,230.625,27.126151848311324,11.563491789441578,2.3196935888263823,0.8394037272810324,0.19333779502538745,12.526055459944928,-0.4100333034561413,-134.0134606207191,-38.97816904614437,0,0,0
0.231,0.0565,1099,230.875,27.38694672291034,12.150974262491816,2.332702128632153,0.9141366165548035,0.26833548099730425,-103.88679098369084,-0.47863615242422386,-134.65598800862838,-37.800350378081326,0,0,0
0.231,0.0565,1100,231.125,27.74517043991805,12.802574692316428,2.347635826267827,0.9374598674598726,0.27448700240378654,106.10588194869797,-0.42085050883516034,-134.70596840713867,-36.428825743967835,0,0,0
0.231,0.0565,1101,231.375,28.06088674740019,12.813945989643935,2.3623798748867615,0.8507875601108233,0.26774406265455897,-7.47709268494873,-0.5897972598853585,-134.79833406142043,-35.09329563832502,0,0,0
0.231,0.0565,1102,231.625,28.306759047942613,12.215657122796381,2.3756462204721895,0.7687172117541872,0.24878250439536478,-5.142585457390851,-0.7750335609071545,-134.91197980685666,-33.85458541923623,0,0,0
0.231,0.0565,1103,231.875,28.603563616407328,12.853893956567976,2.384772411947639,0.8478288535524483,0.4374523714748896,10.031561574631269,-0.7380997988893,-135.01631230979325,-31.66981331177145,0,0,0
0.231,0.0565,1104,232.125,28.818201336698376,12.597969736230553,2.3903933342445316,0.8363288977219921,0.5189762433949799,-59.32440850589228,-0.4261375903224689,-135.7994217185237,-29.19591998663251,0,0,0
0.231,0.0565,1105,232.375,28.98809898872826,12.300265994125354,2.3934834468339483,0.8145742990626773,0.5645140784113618,70.63863503199491,-0.8235877201857079,-135.79476598172022,-26.373353434320492,0,0,0
0.231,0.0565,1106,232.625,29.084454381540002,12.016846259041818,2.390289056525126,0.7852055307889958,0.6806542795837569,3.4314930556970467,-0.6963751398982276,-135.7381987942098,-22.970552182235785,0,0,0
0.231,0.0565,1107,232.875,29.125904925140937,11.584026174871104,2.386562655087626,0.8257660223644564,0.6640776425911438,-0.6860655499890527,-0.6959943499215615,-135.6929477692573,-19.650472329359353,0,0,0
0.231,0.0565,1108,233.125,29.122898153660625,10.75934355030808,2.387133548613711,0.9042721140976853,0.5082930719275156,-2.504093300191471,-0.8221537435125629,-135.68607950077737,-17.109016250430216,0,0,0
0.231,0.0565,1109,233.375,29.09059289993153,10.526155363194526,2.391053509894992,0.8967213390945129,0.3661005181364474,1.580628891669221,-0.7322940221621025,-135.668508260975,-15.278597996034193,0,0,0
0.231,0.0565,1110,233.625,29.014976889254555,10.42933229170964,2.394139440939606,0.8848225270725985,0.33550825214885444,-2.0675939420029863,-0.8985711704229515,-135.6675391437113,-13.60105701521995,0,0,0
0.231,0.0565,1111,233.875,28.95207728953078,10.18141159687945,2.397806614619675,0.8474200584415813,0.41206212209817283,0.0579573978229746,-0.9307998721400054,-135.6658278748726,-11.54074711540871,0,0,0
0.231,0.0565,1112,234.125,28.850154775737302,9.889217316468903,2.4006444796746913,0.8302274544729028,0.41974784736834214,-3.452955953477158,-0.831796665839081,-135.6957040446581,-9.442220537369282,0,0,0
0.231,0.0565,1113,234.375,28.673811464154642,9.662537229047885,2.402033962453269,0.8335578394335071,0.35583670430426795,-0.33764567358048225,-0.8477114328611105,-135.72365214579017,-7.663256539168029,0,0,0
0.231,0.0565,1114,234.625,28.497036230768916,9.75873851135629,2.40326772727915,0.834529585153879,0.38526644094343154,-1.551504434465187,-0.8486476676349048,-135.76695003358716,-5.737410996077207,0,0,0
0.231,0.0565,1115,234.875,28.36793794567451,10.014220455749856,2.402250506902456,0.8599817247235335,0.5503458279288437,-3.983082820376694,-0.8473267919108661,-135.87660003279674,-2.9878673729207286,0,0,0
0.231,0.0565,1116,235.125,28.113098799583476,9.179599210292146,2.393805266852282,0.7836273555573476,0.8251423716829551,7.0332323420761895,-0.9256264549565663,-135.91443211157284,1.1376710249710884,0,0,0
0.231,0.0565,1117,235.375,27.84774974126539,8.517025957126767,2.3778096682742937,0.7219643205292318,0.843718604116272,-3.1285368083263165,-0.9027259451153009,-136.01069532245864,5.355165597288606,0,0,0
0.231,0.0565,1118,235.625,27.604869488561807,8.004769649989523,2.3703999779231584,0.6715605907471317,0.45609712680996073,-85.62255619108691,0.8331435084690042,-136.89123218966105,7.458798063430182,0,0,0
0.231,0.0565,1119,235.875,27.37930766466915,7.569022188129045,2.3698038492587434,0.6168996181817572,0.24329597655348253,84.08526937919805,-0.9576080985385761,-136.92714774156752,8.674747642281654,0,0,0
0.231,0.0565,1120,236.125,27.11930255533322,7.2316340827008325,2.370402612789329,0.5843837008784469,0.16709805379640444,8.963169058924905,-1.1545967930526262,-136.91914324259113,9.510199566427975,0,0,0
0.231,0.0565,1121,236.375,26.87971561955511,7.136887824233231,2.373404419004995,0.5512786483578829,0.1878994435590438,1.6648475217780287,-1.1594530106379626,-136.90331814596496,10.449563494073553,0,0,0
0.231,0.0565,1122,236.625,26.626485856553778,6.982794277367252,2.3774924719648554,0.542531651098973,0.21306254729364996,-5.560309005554245,-1.0192292443416704,-136.91121886907945,11.514846932908373,0,0,0
0.231,0.0565,1123,236.875,26.276244906333492,6.492167629787394,2.3809393064226323,0.566402211271621,0.20369983847713397,-8.72753559481771,-0.8623758316423391,-136.95754201745484,12.532292150507264,0,0,0
0.231,0.0565,1124,237.125,25.868826693320145,6.273624538541906,2.3843487508912857,0.579923854722954,0.19584802293353643,-14.018564236540442,-0.735601183346389,-137.06179470697722,13.505966931376996,0,0,0
0.231,0.0565,1125,237.375,25.453421486332005,6.370117685712281,2.3881242032422136,0.6131026142343698,0.29635858137371396,-167.53788128741144,1.859991259414344,-138.16291090375077,14.497558248427016,0,0,0
0.231,0.0565,1126,237.625,25.052121310222127,6.63991794284288,2.3910665735449674,0.7066055018487915,0.29675567227989363,4.468930066112534,1.7757633567732365,-139.2459327735154,15.511787934133784,0,0,0
0.231,0.0565,1127,237.875,24.65951170113847,6.745479100610514,2.3950485382618645,0.7850486580180137,0.2720825832456581,10.602430929535785,1.6276396157749877,-140.19484311881013,16.486617385490973,0,0,0
0.231,0.0565,1128,238.125,24.2549159417867,6.489151407693087,2.402339299028394,0.7802764476368969,0.2525088656687671,-8.883901804956167,1.5457315323037937,-141.1098873746727,17.35650944249927,0,0,0
0.231,0.0565,1129,238.375,23.870939593237303,6.261069030038784,2.410553614813268,0.7380087923987086,0.26872813363468023,-0.33550502089519796,1.4788512890093397,-142.0850613850899,18.280850231697876,0,0,0
0.231,0.0565,1130,238.625,23.49017928835466,5.836689310051861,2.4186789167991267,0.6992744502676289,0.28241464956325124,-5.20453989494672,1.4459093872860944,-143.13169558473584,19.228746697209722,0,0,0
0.231,0.0565,1131,238.875,23.21155270767281,5.536571105966565,2.4230574221927967,0.6746122182582627,0.295260670832749,-17.544839014700756,1.2064670647688671,-144.29852428300438,20.133170481954494,0,0,0
0.231,0.0565,1132,239.125,22.819371387814762,5.223759549018497,2.4321140395740692,0.6828534025759919,0.34784695496313683,27.61949229164884,1.1136554365480174,-145.53510037613538,21.356206527140834,0,0,0
0.231,0.0565,1133,239.375,22.395334170028665,4.7991835276478625,2.4385561261883706,0.7046887679050082,0.3466497509791383,8.318297698051538,0.8272849575308442,-146.72238074930303,22.61894821166634,0,0,0
0.231,0.0565,1134,239.625,21.95033622410693,4.480233519185874,2.4428189642348017,0.7309120579255036,0.34640536023746116,4.376312989492817,0.6109021660153781,-147.88451385449233,23.903223682838416,0,0,0
0.231,0.0565,1135,239.875,21.509874003661025,4.375875116580262,2.444313733692046,0.7584944122415008,0.3360353531524677,-7.928640945142433,0.7097208364253674,-149.05427388349648,25.1093146573307,0,0,0
0.231,0.0565,1136,240.125,21.10917560814496,4.406843221833111,2.4407983799168225,0.822931822285851,0.5259884247138396,-26.002978316920235,0.5907479368426334,-151.08723672160392,26.777744359834774,0,0,0
0.231,0.0565,1137,240.375,20.803160578916373,4.659132672910203,2.4381764183114463,0.9914760395655217,0.40005758798339025,-45.860181848093816,0.2123539073704228,-152.85485424303772,27.7140563487025,0,0,0
0.231,0.0565,1138,240.625,20.621194715030033,5.374126531621214,2.4404977869711413,1.1339718155410645,0.29817068697100757,67.46530029698306,0.5268047171446051,-153.91314879024657,28.76413092489559,0,0,0
0.231,0.0565,1139,240.875,20.5309660291383,6.20163431054304,2.4445600543779404,1.1985242599546255,0.3426792422024945,-9.546979325521079,0.6065357496978276,-155.17861951417706,29.91925447793514,0,0,0
